COLLEGE_CODE,COLLEGE_NAME,DISTRICT,OC,BC,BCM,MBC,SC,SCA,ST,RECORD_ID,BRANCH_NAME,BRANCH_CODE
1121,"Sri Venkateswara Institute of Science and Technology, Kolundhalur, Thiruvallur Taluk & District-631203.",TIRUVALLUR,89,102,Not Available,105,90.5,Not Available,Not Available,TNEA2025-02856,Artificial Intelligence and Data Science,ad
1121,"Sri Venkateswara Institute of Science and Technology, Kolundhalur, Thiruvallur Taluk & District-631203.",TIRUVALLUR,89,102,Not Available,105,90.5,Not Available,Not Available,TNEA2025-02857,CIVIL ENGINEERING,ce
1121,"Sri Venkateswara Institute of Science and Technology, Kolundhalur, Thiruvallur Taluk & District-631203.",TIRUVALLUR,117,102,Not Available,105,90.5,Not Available,Not Available,TNEA2025-02858,COMPUTER SCIENCE AND ENGINEERING,cs
1121,"Sri Venkateswara Institute of Science and Technology, Kolundhalur, Thiruvallur Taluk & District-631203.",TIRUVALLUR,112,102,Not Available,105,90.5,Not Available,Not Available,TNEA2025-02859,Computer Science and Engineering (Cyber Security),sc
1121,"Sri Venkateswara Institute of Science and Technology, Kolundhalur, Thiruvallur Taluk & District-631203.",TIRUVALLUR,112,102,Not Available,105,90.5,Not Available,Not Available,TNEA2025-02860,ELECTRICAL AND ELECTRONICS ENGINEERING,ee
1121,"Sri Venkateswara Institute of Science and Technology, Kolundhalur, Thiruvallur Taluk & District-631203.",TIRUVALLUR,113.5,102,Not Available,105,90.5,Not Available,Not Available,TNEA2025-02861,ELECTRONICS AND COMMUNICATION ENGINEERING,ec
1121,"Sri Venkateswara Institute of Science and Technology, Kolundhalur, Thiruvallur Taluk & District-631203.",TIRUVALLUR,113.5,102,Not Available,105,90.5,Not Available,Not Available,TNEA2025-02862,MECHANICAL ENGINEERING,me
1413,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakal Village, Mathur Post, Sriperumbhudur, Kanchipuram-602105.",KANCHIPURAM f,142.5,98,124.5,113,108.5,120.5,Not Available,TNEA2025-02863,Artificial Intelligence and Data Science,ad
1413,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakal Village, Mathur Post, Sriperumbhudur, Kanchipuram-602105.",KANCHIPURAM f,87.5,98,124.5,113,108.5,120.5,Not Available,TNEA2025-02864,COMPUTER SCIENCE AND BUSSINESS SYSTEM,cb
1413,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakal Village, Mathur Post, Sriperumbhudur, Kanchipuram-602105.",KANCHIPURAM f,88.5,98,124.5,113,108.5,120.5,Not Available,TNEA2025-02865,COMPUTER SCIENCE AND DESIGN,cd
1413,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakal Village, Mathur Post, Sriperumbhudur, Kanchipuram-602105.",KANCHIPURAM f,149,93,141,80,93,120.5,Not Available,TNEA2025-02866,COMPUTER SCIENCE AND ENGINEERING,cs
1413,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakal Village, Mathur Post, Sriperumbhudur, Kanchipuram-602105.",KANCHIPURAM f,97.5,94.5,141,92,93,120.5,Not Available,TNEA2025-02867,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),am
1413,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakal Village, Mathur Post, Sriperumbhudur, Kanchipuram-602105.",KANCHIPURAM f,87,94.5,141,92,93,120.5,Not Available,TNEA2025-02868,Computer Science and Engineering (Cyber Security),sc
1413,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakal Village, Mathur Post, Sriperumbhudur, Kanchipuram-602105.",KANCHIPURAM f,119,94.5,141,92,93,120.5,Not Available,TNEA2025-02869,ELECTRICAL AND ELECTRONICS ENGINEERING,ee
1413,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakal Village, Mathur Post, Sriperumbhudur, Kanchipuram-602105.",KANCHIPURAM f,142,128,93,118.5,98.5,120.5,Not Available,TNEA2025-02870,ELECTRONICS AND COMMUNICATION ENGINEERING,ec
1413,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakal Village, Mathur Post, Sriperumbhudur, Kanchipuram-602105.",KANCHIPURAM f,103,128,93,118.5,98.5,120.5,Not Available,TNEA2025-02871,Electronics Engineering (VLSI Design and Technology),ev
1413,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakal Village, Mathur Post, Sriperumbhudur, Kanchipuram-602105.",KANCHIPURAM f,108.5,128,93,118.5,98.5,120.5,Not Available,TNEA2025-02872,Electronics and Communication (Advanced Communication Technology),ea
1413,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakal Village, Mathur Post, Sriperumbhudur, Kanchipuram-602105.",KANCHIPURAM f,137.5,120.5,125.5,101,99,120.5,Not Available,TNEA2025-02873,INFORMATION TECHNOLOGY,it
1413,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakal Village, Mathur Post, Sriperumbhudur, Kanchipuram-602105.",KANCHIPURAM f,94.5,120.5,125.5,101,82.5,120.5,Not Available,TNEA2025-02874,MECHANICAL ENGINEERING,me
4996,"Sri Vidya College of Engineering and Technology, Sivakasi Main Road, P.Kumaralingapuram, Virudhunagar-626005.",VIRUDHUNAGAR,112.5,88,111,90,91,Not Available,Not Available,TNEA2025-02875,Artificial Intelligence and Data Science,ad
4996,"Sri Vidya College of Engineering and Technology, Sivakasi Main Road, P.Kumaralingapuram, Virudhunagar-626005.",VIRUDHUNAGAR,103.5,88,111,90,91,Not Available,Not Available,TNEA2025-02876,CIVIL ENGINEERING,ce
4996,"Sri Vidya College of Engineering and Technology, Sivakasi Main Road, P.Kumaralingapuram, Virudhunagar-626005.",VIRUDHUNAGAR,81.5,88,111,90,91,Not Available,Not Available,TNEA2025-02877,COMPUTER SCIENCE AND BUSSINESS SYSTEM,cb
4996,"Sri Vidya College of Engineering and Technology, Sivakasi Main Road, P.Kumaralingapuram, Virudhunagar-626005.",VIRUDHUNAGAR,113.5,94,102.5,98.5,87.5,Not Available,Not Available,TNEA2025-02878,COMPUTER SCIENCE AND ENGINEERING,cs
4996,"Sri Vidya College of Engineering and Technology, Sivakasi Main Road, P.Kumaralingapuram, Virudhunagar-626005.",VIRUDHUNAGAR,105.5,94,102.5,98.5,87.5,Not Available,Not Available,TNEA2025-02879,ELECTRICAL AND ELECTRONICS ENGINEERING,ee
4996,"Sri Vidya College of Engineering and Technology, Sivakasi Main Road, P.Kumaralingapuram, Virudhunagar-626005.",VIRUDHUNAGAR,87.5,94,102.5,98.5,87.5,Not Available,Not Available,TNEA2025-02880,ELECTRONICS AND COMMUNICATION ENGINEERING,ec
4996,"Sri Vidya College of Engineering and Technology, Sivakasi Main Road, P.Kumaralingapuram, Virudhunagar-626005.",VIRUDHUNAGAR,104,94,102.5,98.5,87.5,Not Available,Not Available,TNEA2025-02881,MECHANICAL ENGINEERING,me
1115,"SriRam Engineering College, Perumalpattu, Veppampattu R.S., Tiruvallur District, Chennai-602024.",Tiruvallur,120,117,Not Available,109,91.5,Not Available,Not Available,TNEA2025-02882,Artificial Intelligence and Data Science,ad
1115,"SriRam Engineering College, Perumalpattu, Veppampattu R.S., Tiruvallur District, Chennai-602024.",Tiruvallur,120,117,Not Available,109,91.5,Not Available,Not Available,TNEA2025-02883,COMPUTER SCIENCE AND BUSSINESS SYSTEM,cb
1115,"SriRam Engineering College, Perumalpattu, Veppampattu R.S., Tiruvallur District, Chennai-602024.",Tiruvallur,126,107,Not Available,109.5,110.5,Not Available,Not Available,TNEA2025-02884,COMPUTER SCIENCE AND ENGINEERING,cs
1115,"SriRam Engineering College, Perumalpattu, Veppampattu R.S., Tiruvallur District, Chennai-602024.",Tiruvallur,101,107,Not Available,109.5,110.5,Not Available,Not Available,TNEA2025-02885,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),am
1115,"SriRam Engineering College, Perumalpattu, Veppampattu R.S., Tiruvallur District, Chennai-602024.",Tiruvallur,89,107,Not Available,109.5,110.5,Not Available,Not Available,TNEA2025-02886,Computer Science and Engineering (Cyber Security),sc
1115,"SriRam Engineering College, Perumalpattu, Veppampattu R.S., Tiruvallur District, Chennai-602024.",Tiruvallur,99,107,Not Available,109.5,110.5,Not Available,Not Available,TNEA2025-02887,ELECTRICAL AND ELECTRONICS ENGINEERING,ee
1115,"SriRam Engineering College, Perumalpattu, Veppampattu R.S., Tiruvallur District, Chennai-602024.",Tiruvallur,96.5,107,Not Available,109.5,110.5,Not Available,Not Available,TNEA2025-02888,ELECTRONICS AND COMMUNICATION ENGINEERING,ec
1115,"SriRam Engineering College, Perumalpattu, Veppampattu R.S., Tiruvallur District, Chennai-602024.",Tiruvallur,96.5,107,Not Available,109.5,110.5,Not Available,Not Available,TNEA2025-02889,MECHANICAL ENGINEERING,me
1325,"St. Joseph College of Engineering, Trinity Campus, Nemili B Beemanthangal Village, Sriperumbudur, Kancheepuram District, Chennai-602105.",KANCHIPURAM,146,126.5,142,110.5,105.5,103.5,111,TNEA2025-02890,Artificial Intelligence and Data Science,ad
1325,"St. Joseph College of Engineering, Trinity Campus, Nemili B Beemanthangal Village, Sriperumbudur, Kancheepuram District, Chennai-602105.",KANCHIPURAM,145,113.5,118,104,88,103.5,111.5,TNEA2025-02891,COMPUTER SCIENCE AND ENGINEERING,cs
1325,"St. Joseph College of Engineering, Trinity Campus, Nemili B Beemanthangal Village, Sriperumbudur, Kancheepuram District, Chennai-602105.",KANCHIPURAM,146,120.5,143.5,117.5,115.5,103.5,111.5,TNEA2025-02892,ELECTRONICS AND COMMUNICATION ENGINEERING,ec
1325,"St. Joseph College of Engineering, Trinity Campus, Nemili B Beemanthangal Village, Sriperumbudur, Kancheepuram District, Chennai-602105.",KANCHIPURAM,141.5,113.5,110,103,102,103.5,111.5,TNEA2025-02893,INFORMATION TECHNOLOGY,it
1325,"St. Joseph College of Engineering, Trinity Campus, Nemili B Beemanthangal Village, Sriperumbudur, Kancheepuram District, Chennai-602105.",KANCHIPURAM,119,84,106.5,92.5,85,103.5,111.5,TNEA2025-02894,MECHANICAL ENGINEERING,me
1317,"St. Joseph's College of Engineering (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",CHENNAI,176.5,171.5,167.5,166.5,135.5,104.5,105.5,TNEA2025-02895,Artificial Intelligence and Data Science,ad
1317,"St. Joseph's College of Engineering (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",CHENNAI,172.5,169,162,164.5,140.5,104.5,105.5,TNEA2025-02896,Artificial Intelligence and Machine Learning,al
1317,"St. Joseph's College of Engineering (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",CHENNAI,169,159,156.5,155,132,104.5,105.5,TNEA2025-02897,BIO TECHNOLOGY,bt
1317,"St. Joseph's College of Engineering (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",CHENNAI,166.5,150,140,118,90.5,104.5,105.5,TNEA2025-02898,CHEMICAL ENGINEERING,ch
1317,"St. Joseph's College of Engineering (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",CHENNAI,185,177.5,176.5,176.5,150.5,128,151.5,TNEA2025-02899,COMPUTER SCIENCE AND ENGINEERING,cs
1317,"St. Joseph's College of Engineering (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",CHENNAI,176,173,167,167.5,141,128,151.5,TNEA2025-02900,Computer Science and Engineering (Cyber Security),sc
1317,"St. Joseph's College of Engineering (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",CHENNAI,165.5,161,157,155,125.5,128,151.5,TNEA2025-02901,ELECTRICAL AND ELECTRONICS ENGINEERING,ee
1317,"St. Joseph's College of Engineering (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",CHENNAI,181.5,175,178,167.5,138,128,151.5,TNEA2025-02902,ELECTRONICS AND COMMUNICATION ENGINEERING,ec
1317,"St. Joseph's College of Engineering (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",CHENNAI,179,174.5,172,168.5,141.5,128,122,TNEA2025-02903,INFORMATION TECHNOLOGY,it
1317,"St. Joseph's College of Engineering (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",CHENNAI,150,137.5,120,127,109,128,122,TNEA2025-02904,MECHANICAL ENGINEERING,me
1317,"St. Joseph's College of Engineering (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",CHENNAI,167.5,157.5,117.5,153.5,135.5,128,122,TNEA2025-02905,Mechatronics Engineering,mz
3825,"St. Joseph's College of Engineering and Technology, A.S.Nagar, Ellupatti, Rawasapatti Post, Inathukanpatti Village, Thanjavur-613403.",THANJAVUR,141,123.5,129,85.5,107.5,Not Available,Not Available,TNEA2025-02906,Artificial Intelligence and Data Science,ad
3825,"St. Joseph's College of Engineering and Technology, A.S.Nagar, Ellupatti, Rawasapatti Post, Inathukanpatti Village, Thanjavur-613403.",THANJAVUR,125.5,104.5,109.5,99.5,89.5,Not Available,Not Available,TNEA2025-02907,COMPUTER SCIENCE AND ENGINEERING,cs
3825,"St. Joseph's College of Engineering and Technology, A.S.Nagar, Ellupatti, Rawasapatti Post, Inathukanpatti Village, Thanjavur-613403.",THANJAVUR,106.5,81.5,109.5,99.5,90,Not Available,Not Available,TNEA2025-02908,ELECTRICAL AND ELECTRONICS ENGINEERING,ee
3825,"St. Joseph's College of Engineering and Technology, A.S.Nagar, Ellupatti, Rawasapatti Post, Inathukanpatti Village, Thanjavur-613403.",THANJAVUR,112,89.99,86,91.5,86.5,Not Available,Not Available,TNEA2025-02909,ELECTRONICS AND COMMUNICATION ENGINEERING,ec
3825,"St. Joseph's College of Engineering and Technology, A.S.Nagar, Ellupatti, Rawasapatti Post, Inathukanpatti Village, Thanjavur-613403.",THANJAVUR,128.5,110.5,87.5,92.5,108.5,Not Available,Not Available,TNEA2025-02910,INFORMATION TECHNOLOGY,it
3825,"St. Joseph's College of Engineering and Technology, A.S.Nagar, Ellupatti, Rawasapatti Post, Inathukanpatti Village, Thanjavur-613403.",THANJAVUR,98.5,85,87.5,80.5,88.5,Not Available,Not Available,TNEA2025-02911,MECHANICAL ENGINEERING,me
1149,"St. Joseph's Institute of Technology (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",CHENGALPATTU,169.5,165.5,162.5,163,138,115.5,116.5,TNEA2025-02912,Artificial Intelligence and Data Science,ad
1149,"St. Joseph's Institute of Technology (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",CHENGALPATTU,176,169,168,164,135,115.5,116.5,TNEA2025-02913,COMPUTER SCIENCE AND ENGINEERING,cs
1149,"St. Joseph's Institute of Technology (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",CHENGALPATTU,170.5,165,159,162.5,137.5,156,116.5,TNEA2025-02914,Computer Science and Engineering (Cyber Security),sc
1149,"St. Joseph's Institute of Technology (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",CHENGALPATTU,159,155,142.5,149.5,111.5,156,116.5,TNEA2025-02915,ELECTRICAL AND ELECTRONICS ENGINEERING,ee
1149,"St. Joseph's Institute of Technology (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",CHENGALPATTU,171,165.5,162,163,126.5,156,116.5,TNEA2025-02916,ELECTRONICS AND COMMUNICATION ENGINEERING,ec
1149,"St. Joseph's Institute of Technology (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",CHENGALPATTU,171,166.5,166.5,162.5,133,131.5,116.5,TNEA2025-02917,INFORMATION TECHNOLOGY,it
1149,"St. Joseph's Institute of Technology (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",CHENGALPATTU,137,121.5,126,119,103.5,131.5,116.5,TNEA2025-02918,MECHANICAL ENGINEERING,me
5919,"St. Michael College of Engineering and Technology, St. Santhiagaper Nagar, Kalayarkoil, Sivaganga District-630551.",SIVAGANGAI,110,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,TNEA2025-02919,BIO MEDICAL ENGINEERING,bm
5919,"St. Michael College of Engineering and Technology, St. Santhiagaper Nagar, Kalayarkoil, Sivaganga District-630551.",SIVAGANGAI,97,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,TNEA2025-02920,BIO TECHNOLOGY,bt
5919,"St. Michael College of Engineering and Technology, St. Santhiagaper Nagar, Kalayarkoil, Sivaganga District-630551.",SIVAGANGAI,85,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,TNEA2025-02921,CHEMICAL ENGINEERING,ch
5919,"St. Michael College of Engineering and Technology, St. Santhiagaper Nagar, Kalayarkoil, Sivaganga District-630551.",SIVAGANGAI,88.5,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,TNEA2025-02922,COMPUTER SCIENCE AND ENGINEERING,cs
5919,"St. Michael College of Engineering and Technology, St. Santhiagaper Nagar, Kalayarkoil, Sivaganga District-630551.",SIVAGANGAI,86,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,TNEA2025-02923,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),am
5919,"St. Michael College of Engineering and Technology, St. Santhiagaper Nagar, Kalayarkoil, Sivaganga District-630551.",SIVAGANGAI,85.5,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,TNEA2025-02924,ELECTRICAL AND ELECTRONICS ENGINEERING,ee
5919,"St. Michael College of Engineering and Technology, St. Santhiagaper Nagar, Kalayarkoil, Sivaganga District-630551.",SIVAGANGAI,89.5,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,TNEA2025-02925,ELECTRONICS AND COMMUNICATION ENGINEERING,ec
5919,"St. Michael College of Engineering and Technology, St. Santhiagaper Nagar, Kalayarkoil, Sivaganga District-630551.",SIVAGANGAI,90,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,TNEA2025-02926,MECHANICAL ENGINEERING,me
4933,"St. Mother Theresa Engineering College, Vagaikulam, Mudivaithanendal Post, Tuticorin District-628102.",THOOTHUKUDI,122,98.5,95.5,88,115,92,Not Available,TNEA2025-02927,Artificial Intelligence and Data Science,ad
4933,"St. Mother Theresa Engineering College, Vagaikulam, Mudivaithanendal Post, Tuticorin District-628102.",THOOTHUKUDI,118.5,87,95.5,80.5,87.5,94.5,Not Available,TNEA2025-02928,COMPUTER SCIENCE AND ENGINEERING,cs
4933,"St. Mother Theresa Engineering College, Vagaikulam, Mudivaithanendal Post, Tuticorin District-628102.",THOOTHUKUDI,105.5,87,95.5,99,103.5,94.5,Not Available,TNEA2025-02929,ELECTRICAL AND ELECTRONICS ENGINEERING,ee
4933,"St. Mother Theresa Engineering College, Vagaikulam, Mudivaithanendal Post, Tuticorin District-628102.",THOOTHUKUDI,124,108,118.5,114.5,98,94.5,Not Available,TNEA2025-02930,ELECTRONICS AND COMMUNICATION ENGINEERING,ec
4933,"St. Mother Theresa Engineering College, Vagaikulam, Mudivaithanendal Post, Tuticorin District-628102.",THOOTHUKUDI,106.5,89,118.5,114.5,92,94.5,Not Available,TNEA2025-02931,MECHANICAL ENGINEERING,me
1127,"St. Peter's College of Engineering and Technology, College Road, Avadi Taluk, Thiruvallur District, Chennai-600054.",TIRUVALLUR,128,106,108,120.5,118,Not Available,Not Available,TNEA2025-02932,Artificial Intelligence and Data Science,ad
1127,"St. Peter's College of Engineering and Technology, College Road, Avadi Taluk, Thiruvallur District, Chennai-600054.",TIRUVALLUR,118,87,108,95,88.5,Not Available,Not Available,TNEA2025-02933,BIO TECHNOLOGY,bt
1127,"St. Peter's College of Engineering and Technology, College Road, Avadi Taluk, Thiruvallur District, Chennai-600054.",TIRUVALLUR,102,91.5,108,95,88.5,Not Available,Not Available,TNEA2025-02934,CHEMICAL ENGINEERING,ch
